Iter  Part  GoF  Model_Output  
103  38   1.8020774E+01   1.8020774E+01  
103  39   1.8020774E+01   1.8020774E+01  
103  40   1.8020774E+01   1.8020774E+01  
104  1   1.8402101E+01   1.8402101E+01  
104  2   1.8402101E+01   1.8402101E+01  
104  3   1.8402101E+01   1.8402101E+01  
104  4   1.8402101E+01   1.8402101E+01  
104  5   1.8402101E+01   1.8402101E+01  
104  6   1.8402101E+01   1.8402101E+01  
104  7   1.8402101E+01   1.8402101E+01  
104  8   1.8402101E+01   1.8402101E+01  
104  9   1.8402101E+01   1.8402101E+01  
104  10   1.8402101E+01   1.8402101E+01  
104  11   1.8402101E+01   1.8402101E+01  
104  12   1.8402101E+01   1.8402101E+01  
104  13   1.8402101E+01   1.8402101E+01  
104  14   1.8402101E+01   1.8402101E+01  
104  15   1.8402101E+01   1.8402101E+01  
104  16   1.8402101E+01   1.8402101E+01  
104  17   1.8402101E+01   1.8402101E+01  
104  18   1.8402101E+01   1.8402101E+01  
104  19   1.8402101E+01   1.8402101E+01  
104  20   1.8402101E+01   1.8402101E+01  
104  21   1.8402101E+01   1.8402101E+01  
104  22   1.8402101E+01   1.8402101E+01  
104  23   1.8402101E+01   1.8402101E+01  
104  24   1.8402101E+01   1.8402101E+01  
104  25   1.8402101E+01   1.8402101E+01  
104  26   1.8402101E+01   1.8402101E+01  
104  27   1.8402101E+01   1.8402101E+01  
104  28   1.8402101E+01   1.8402101E+01  
104  29   1.8402101E+01   1.8402101E+01  
104  30   1.8402101E+01   1.8402101E+01  
104  31   1.8402101E+01   1.8402101E+01  
104  32   1.8402101E+01   1.8402101E+01  
104  33   1.8402101E+01   1.8402101E+01  
104  34   1.8402101E+01   1.8402101E+01  
104  35   1.8402101E+01   1.8402101E+01  
104  36   1.8402101E+01   1.8402101E+01  
104  37   1.8402101E+01   1.8402101E+01  
104  38   1.8402101E+01   1.8402101E+01  
104  39   1.8402101E+01   1.8402101E+01  
104  40   1.8402101E+01   1.8402101E+01  
105  1   1.8728838E+01   1.8728838E+01  
105  2   1.8728838E+01   1.8728838E+01  
105  3   1.8728838E+01   1.8728838E+01  
105  4   1.8728838E+01   1.8728838E+01  
105  5   1.8728838E+01   1.8728838E+01  
105  6   1.8728838E+01   1.8728838E+01  
105  7   1.8728838E+01   1.8728838E+01  
105  8   1.8728838E+01   1.8728838E+01  
105  9   1.8728838E+01   1.8728838E+01  
105  10   1.8728838E+01   1.8728838E+01  
105  11   1.8728838E+01   1.8728838E+01  
105  12   1.8728838E+01   1.8728838E+01  
105  13   1.8728838E+01   1.8728838E+01  
105  14   1.8728838E+01   1.8728838E+01  
105  15   1.8728838E+01   1.8728838E+01  
105  16   1.8728838E+01   1.8728838E+01  
105  17   1.8728838E+01   1.8728838E+01  
105  18   1.8728838E+01   1.8728838E+01  
105  19   1.8728838E+01   1.8728838E+01  
105  20   1.8728838E+01   1.8728838E+01  
105  21   1.8728838E+01   1.8728838E+01  
105  22   1.8728838E+01   1.8728838E+01  
105  23   1.8728838E+01   1.8728838E+01  
105  24   1.8728838E+01   1.8728838E+01  
105  25   1.8728838E+01   1.8728838E+01  
105  26   1.8728838E+01   1.8728838E+01  
105  27   1.8728838E+01   1.8728838E+01  
105  28   1.8728838E+01   1.8728838E+01  
105  29   1.8728838E+01   1.8728838E+01  
105  30   1.8728838E+01   1.8728838E+01  
105  31   1.8728838E+01   1.8728838E+01  
105  32   1.8728838E+01   1.8728838E+01  
105  33   1.8728838E+01   1.8728838E+01  
105  34   1.8728838E+01   1.8728838E+01  
105  35   1.8728838E+01   1.8728838E+01  
105  36   1.8728838E+01   1.8728838E+01  
105  37   1.8728838E+01   1.8728838E+01  
105  38   1.8728838E+01   1.8728838E+01  
105  39   1.8728838E+01   1.8728838E+01  
105  40   1.8728838E+01   1.8728838E+01  
106  1   1.8500811E+01   1.8500811E+01  
106  2   1.8500811E+01   1.8500811E+01  
106  3   1.8500811E+01   1.8500811E+01  
106  4   1.8500811E+01   1.8500811E+01  
106  5   1.8500811E+01   1.8500811E+01  
106  6   1.8500811E+01   1.8500811E+01  
106  7   1.8500811E+01   1.8500811E+01  
106  8   1.8500811E+01   1.8500811E+01  
106  9   1.8500811E+01   1.8500811E+01  
106  10   1.8500811E+01   1.8500811E+01  
106  11   1.8500811E+01   1.8500811E+01  
106  12   1.8500811E+01   1.8500811E+01  
106  13   1.8500811E+01   1.8500811E+01  
106  14   1.8500811E+01   1.8500811E+01  
106  15   1.8500811E+01   1.8500811E+01  
106  16   1.8500811E+01   1.8500811E+01  
106  17   1.8500811E+01   1.8500811E+01  
106  18   1.8500811E+01   1.8500811E+01  
106  19   1.8500811E+01   1.8500811E+01  
106  20   1.8500811E+01   1.8500811E+01  
106  21   1.8500811E+01   1.8500811E+01  
106  22   1.8500811E+01   1.8500811E+01  
106  23   1.8500811E+01   1.8500811E+01  
106  24   1.8500811E+01   1.8500811E+01  
106  25   1.8500811E+01   1.8500811E+01  
106  26   1.8500811E+01   1.8500811E+01  
106  27   1.8500811E+01   1.8500811E+01  
106  28   1.8500811E+01   1.8500811E+01  
106  29   1.8500811E+01   1.8500811E+01  
106  30   1.8500811E+01   1.8500811E+01  
106  31   1.8500811E+01   1.8500811E+01  
106  32   1.8500811E+01   1.8500811E+01  
106  33   1.8500811E+01   1.8500811E+01  
106  34   1.8500811E+01   1.8500811E+01  
106  35   1.8500811E+01   1.8500811E+01  
106  36   1.8500811E+01   1.8500811E+01  
106  37   1.8500811E+01   1.8500811E+01  
106  38   1.8500811E+01   1.8500811E+01  
106  39   1.8500811E+01   1.8500811E+01  
106  40   1.8500811E+01   1.8500811E+01  
107  1   1.7760293E+01   1.7760293E+01  
107  2   1.7760293E+01   1.7760293E+01  
107  3   1.7760293E+01   1.7760293E+01  
107  4   1.7760293E+01   1.7760293E+01  
107  5   1.7760293E+01   1.7760293E+01  
107  6   1.7760293E+01   1.7760293E+01  
107  7   1.7760293E+01   1.7760293E+01  
107  8   1.7760293E+01   1.7760293E+01  
107  9   1.7760293E+01   1.7760293E+01  
107  10   1.7760293E+01   1.7760293E+01  
107  11   1.7760293E+01   1.7760293E+01  
107  12   1.7760293E+01   1.7760293E+01  
107  13   1.7760293E+01   1.7760293E+01  
107  14   1.7760293E+01   1.7760293E+01  
107  15   1.7760293E+01   1.7760293E+01  
107  16   1.7760293E+01   1.7760293E+01  
107  17   1.7760293E+01   1.7760293E+01  
107  18   1.7760293E+01   1.7760293E+01  
107  19   1.7760293E+01   1.7760293E+01  
107  20   1.7760293E+01   1.7760293E+01  
107  21   1.7760293E+01   1.7760293E+01  
107  22   1.7760293E+01   1.7760293E+01  
107  23   1.7760293E+01   1.7760293E+01  
107  24   1.7760293E+01   1.7760293E+01  
107  25   1.7760293E+01   1.7760293E+01  
107  26   1.7760293E+01   1.7760293E+01  
107  27   1.7760293E+01   1.7760293E+01  
107  28   1.7760293E+01   1.7760293E+01  
107  29   1.7760293E+01   1.7760293E+01  
107  30   1.7760293E+01   1.7760293E+01  
107  31   1.7760293E+01   1.7760293E+01  
107  32   1.7760293E+01   1.7760293E+01  
107  33   1.7760293E+01   1.7760293E+01  
107  34   1.7760293E+01   1.7760293E+01  
107  35   1.7760293E+01   1.7760293E+01  
107  36   1.7760293E+01   1.7760293E+01  
107  37   1.7760293E+01   1.7760293E+01  
107  38   1.7760293E+01   1.7760293E+01  
107  39   1.7760293E+01   1.7760293E+01  
107  40   1.7760293E+01   1.7760293E+01  
108  1   1.7070135E+01   1.7070135E+01  
108  2   1.7070135E+01   1.7070135E+01  
108  3   1.7070135E+01   1.7070135E+01  
108  4   1.7070135E+01   1.7070135E+01  
108  5   1.7070135E+01   1.7070135E+01  
108  6   1.7070135E+01   1.7070135E+01  
108  7   1.7070135E+01   1.7070135E+01  
108  8   1.7070135E+01   1.7070135E+01  
108  9   1.7070135E+01   1.7070135E+01  
108  10   1.7070135E+01   1.7070135E+01  
108  11   1.7070135E+01   1.7070135E+01  
108  12   1.7070135E+01   1.7070135E+01  
108  13   1.7070135E+01   1.7070135E+01  
108  14   1.7070135E+01   1.7070135E+01  
108  15   1.7070135E+01   1.7070135E+01  
108  16   1.7070135E+01   1.7070135E+01  
108  17   1.7070135E+01   1.7070135E+01  
108  18   1.7070135E+01   1.7070135E+01  
108  19   1.7070135E+01   1.7070135E+01  
108  20   1.7070135E+01   1.7070135E+01  
108  21   1.7070135E+01   1.7070135E+01  
108  22   1.7070135E+01   1.7070135E+01  
108  23   1.7070135E+01   1.7070135E+01  
108  24   1.7070135E+01   1.7070135E+01  
108  25   1.7070135E+01   1.7070135E+01  
108  26   1.7070135E+01   1.7070135E+01  
108  27   1.7070135E+01   1.7070135E+01  
108  28   1.7070135E+01   1.7070135E+01  
108  29   1.7070135E+01   1.7070135E+01  
108  30   1.7070135E+01   1.7070135E+01  
108  31   1.7070135E+01   1.7070135E+01  
108  32   1.7070135E+01   1.7070135E+01  
108  33   1.7070135E+01   1.7070135E+01  
108  34   1.7070135E+01   1.7070135E+01  
108  35   1.7070135E+01   1.7070135E+01  
108  36   1.7070135E+01   1.7070135E+01  
108  37   1.7070135E+01   1.7070135E+01  
108  38   1.7070135E+01   1.7070135E+01  
108  39   1.7070135E+01   1.7070135E+01  
108  40   1.7070135E+01   1.7070135E+01  
109  1   1.7680164E+01   1.7680164E+01  
109  2   1.7680164E+01   1.7680164E+01  
109  3   1.7680164E+01   1.7680164E+01  
109  4   1.7680164E+01   1.7680164E+01  
109  5   1.7680164E+01   1.7680164E+01  
109  6   1.7680164E+01   1.7680164E+01  
109  7   1.7680164E+01   1.7680164E+01  
109  8   1.7680164E+01   1.7680164E+01  
109  9   1.7680164E+01   1.7680164E+01  
109  10   1.7680164E+01   1.7680164E+01  
109  11   1.7680164E+01   1.7680164E+01  
109  12   1.7680164E+01   1.7680164E+01  
109  13   1.7680164E+01   1.7680164E+01  
109  14   1.7680164E+01   1.7680164E+01  
109  15   1.7680164E+01   1.7680164E+01  
109  16   1.7680164E+01   1.7680164E+01  
109  17   1.7680164E+01   1.7680164E+01  
109  18   1.7680164E+01   1.7680164E+01  
109  19   1.7680164E+01   1.7680164E+01  
109  20   1.7680164E+01   1.7680164E+01  
109  21   1.7680164E+01   1.7680164E+01  
109  22   1.7680164E+01   1.7680164E+01  
109  23   1.7680164E+01   1.7680164E+01  
109  24   1.7680164E+01   1.7680164E+01  
109  25   1.7680164E+01   1.7680164E+01  
109  26   1.7680164E+01   1.7680164E+01  
109  27   1.7680164E+01   1.7680164E+01  
109  28   1.7680164E+01   1.7680164E+01  
109  29   1.7680164E+01   1.7680164E+01  
109  30   1.7680164E+01   1.7680164E+01  
109  31   1.7680164E+01   1.7680164E+01  
109  32   1.7680164E+01   1.7680164E+01  
109  33   1.7680164E+01   1.7680164E+01  
109  34   1.7680164E+01   1.7680164E+01  
109  35   1.7680164E+01   1.7680164E+01  
109  36   1.7680164E+01   1.7680164E+01  
109  37   1.7680164E+01   1.7680164E+01  
109  38   1.7680164E+01   1.7680164E+01  
109  39   1.7680164E+01   1.7680164E+01  
109  40   1.7680164E+01   1.7680164E+01  
110  1   1.8251607E+01   1.8251607E+01  
110  2   1.8251607E+01   1.8251607E+01  
110  3   1.8251607E+01   1.8251607E+01  
110  4   1.8251607E+01   1.8251607E+01  
110  5   1.8251607E+01   1.8251607E+01  
110  6   1.8251607E+01   1.8251607E+01  
110  7   1.8251607E+01   1.8251607E+01  
110  8   1.8251607E+01   1.8251607E+01  
110  9   1.8251607E+01   1.8251607E+01  
110  10   1.8251607E+01   1.8251607E+01  
110  11   1.8251607E+01   1.8251607E+01  
110  12   1.8251607E+01   1.8251607E+01  
110  13   1.8251607E+01   1.8251607E+01  
110  14   1.8251607E+01   1.8251607E+01  
110  15   1.8251607E+01   1.8251607E+01  
110  16   1.8251607E+01   1.8251607E+01  
110  17   1.8251607E+01   1.8251607E+01  
110  18   1.8251607E+01   1.8251607E+01  
110  19   1.8251607E+01   1.8251607E+01  
110  20   1.8251607E+01   1.8251607E+01  
110  21   1.8251607E+01   1.8251607E+01  
110  22   1.8251607E+01   1.8251607E+01  
110  23   1.8251607E+01   1.8251607E+01  
110  24   1.8251607E+01   1.8251607E+01  
110  25   1.8251607E+01   1.8251607E+01  
110  26   1.8251607E+01   1.8251607E+01  
110  27   1.8251607E+01   1.8251607E+01  
110  28   1.8251607E+01   1.8251607E+01  
110  29   1.8251607E+01   1.8251607E+01  
110  30   1.8251607E+01   1.8251607E+01  
110  31   1.8251607E+01   1.8251607E+01  
110  32   1.8251607E+01   1.8251607E+01  
110  33   1.8251607E+01   1.8251607E+01  
110  34   1.8251607E+01   1.8251607E+01  
110  35   1.8251607E+01   1.8251607E+01  
110  36   1.8251607E+01   1.8251607E+01  
110  37   1.8251607E+01   1.8251607E+01  
110  38   1.8251607E+01   1.8251607E+01  
110  39   1.8251607E+01   1.8251607E+01  
110  40   1.8251607E+01   1.8251607E+01  
111  1   1.8469492E+01   1.8469492E+01  
111  2   1.8469492E+01   1.8469492E+01  
111  3   1.8469492E+01   1.8469492E+01  
111  4   1.8469492E+01   1.8469492E+01  
111  5   1.8469492E+01   1.8469492E+01  
111  6   1.8469492E+01   1.8469492E+01  
111  7   1.8469492E+01   1.8469492E+01  
111  8   1.8469492E+01   1.8469492E+01  
111  9   1.8469492E+01   1.8469492E+01  
111  10   1.8469492E+01   1.8469492E+01  
111  11   1.8469492E+01   1.8469492E+01  
111  12   1.8469492E+01   1.8469492E+01  
111  13   1.8469492E+01   1.8469492E+01  
111  14   1.8469492E+01   1.8469492E+01  
111  15   1.8469492E+01   1.8469492E+01  
111  16   1.8469492E+01   1.8469492E+01  
111  17   1.8469492E+01   1.8469492E+01  
111  18   1.8469492E+01   1.8469492E+01  
111  19   1.8469492E+01   1.8469492E+01  
111  20   1.8469492E+01   1.8469492E+01  
111  21   1.8469492E+01   1.8469492E+01  
111  22   1.8469492E+01   1.8469492E+01  
111  23   1.8469492E+01   1.8469492E+01  
111  24   1.8469492E+01   1.8469492E+01  
111  25   1.8469492E+01   1.8469492E+01  
111  26   1.8469492E+01   1.8469492E+01  
111  27   1.8469492E+01   1.8469492E+01  
111  28   1.8469492E+01   1.8469492E+01  
111  29   1.8469492E+01   1.8469492E+01  
111  30   1.8469492E+01   1.8469492E+01  
111  31   1.8469492E+01   1.8469492E+01  
111  32   1.8469492E+01   1.8469492E+01  
111  33   1.8469492E+01   1.8469492E+01  
111  34   1.8469492E+01   1.8469492E+01  
111  35   1.8469492E+01   1.8469492E+01  
111  36   1.8469492E+01   1.8469492E+01  
111  37   1.8469492E+01   1.8469492E+01  
111  38   1.8469492E+01   1.8469492E+01  
111  39   1.8469492E+01   1.8469492E+01  
111  40   1.8469492E+01   1.8469492E+01  
112  1   1.8902840E+01   1.8902840E+01  
112  2   1.8902840E+01   1.8902840E+01  
112  3   1.8902840E+01   1.8902840E+01  
112  4   1.8902840E+01   1.8902840E+01  
112  5   1.8902840E+01   1.8902840E+01  
112  6   1.8902840E+01   1.8902840E+01  
112  7   1.8902840E+01   1.8902840E+01  
112  8   1.8902840E+01   1.8902840E+01  
112  9   1.8902840E+01   1.8902840E+01  
112  10   1.8902840E+01   1.8902840E+01  
112  11   1.8902840E+01   1.8902840E+01  
112  12   1.8902840E+01   1.8902840E+01  
112  13   1.8902840E+01   1.8902840E+01  
112  14   1.8902840E+01   1.8902840E+01  
112  15   1.8902840E+01   1.8902840E+01  
112  16   1.8902840E+01   1.8902840E+01  
112  17   1.8902840E+01   1.8902840E+01  
112  18   1.8902840E+01   1.8902840E+01  
112  19   1.8902840E+01   1.8902840E+01  
112  20   1.8902840E+01   1.8902840E+01  
112  21   1.8902840E+01   1.8902840E+01  
112  22   1.8902840E+01   1.8902840E+01  
112  23   1.8902840E+01   1.8902840E+01  
112  24   1.8902840E+01   1.8902840E+01  
112  25   1.8902840E+01   1.8902840E+01  
112  26   1.8902840E+01   1.8902840E+01  
112  27   1.8902840E+01   1.8902840E+01  
112  28   1.8902840E+01   1.8902840E+01  
112  29   1.8902840E+01   1.8902840E+01  
112  30   1.8902840E+01   1.8902840E+01  
112  31   1.8902840E+01   1.8902840E+01  
112  32   1.8902840E+01   1.8902840E+01  
112  33   1.8902840E+01   1.8902840E+01  
112  34   1.8902840E+01   1.8902840E+01  
112  35   1.8902840E+01   1.8902840E+01  
112  36   1.8902840E+01   1.8902840E+01  
112  37   1.8902840E+01   1.8902840E+01  
112  38   1.8902840E+01   1.8902840E+01  
112  39   1.8902840E+01   1.8902840E+01  
112  40   1.8902840E+01   1.8902840E+01  
113  1   1.8653022E+01   1.8653022E+01  
113  2   1.8653022E+01   1.8653022E+01  
113  3   1.8653022E+01   1.8653022E+01  
113  4   1.8653022E+01   1.8653022E+01  
113  5   1.8653022E+01   1.8653022E+01  
113  6   1.8653022E+01   1.8653022E+01  
113  7   1.8653022E+01   1.8653022E+01  
113  8   1.8653022E+01   1.8653022E+01  
113  9   1.8653022E+01   1.8653022E+01  
113  10   1.8653022E+01   1.8653022E+01  
113  11   1.8653022E+01   1.8653022E+01  
113  12   1.8653022E+01   1.8653022E+01  
113  13   1.8653022E+01   1.8653022E+01  
113  14   1.8653022E+01   1.8653022E+01  
113  15   1.8653022E+01   1.8653022E+01  
113  16   1.8653022E+01   1.8653022E+01  
113  17   1.8653022E+01   1.8653022E+01  
113  18   1.8653022E+01   1.8653022E+01  
113  19   1.8653022E+01   1.8653022E+01  
113  20   1.8653022E+01   1.8653022E+01  
113  21   1.8653022E+01   1.8653022E+01  
113  22   1.8653022E+01   1.8653022E+01  
113  23   1.8653022E+01   1.8653022E+01  
113  24   1.8653022E+01   1.8653022E+01  
113  25   1.8653022E+01   1.8653022E+01  
113  26   1.8653022E+01   1.8653022E+01  
113  27   1.8653022E+01   1.8653022E+01  
113  28   1.8653022E+01   1.8653022E+01  
113  29   1.8653022E+01   1.8653022E+01  
113  30   1.8653022E+01   1.8653022E+01  
113  31   1.8653022E+01   1.8653022E+01  
113  32   1.8653022E+01   1.8653022E+01  
113  33   1.8653022E+01   1.8653022E+01  
113  34   1.8653022E+01   1.8653022E+01  
113  35   1.8653022E+01   1.8653022E+01  
113  36   1.8653022E+01   1.8653022E+01  
113  37   1.8653022E+01   1.8653022E+01  
113  38   1.8653022E+01   1.8653022E+01  
113  39   1.8653022E+01   1.8653022E+01  
113  40   1.8653022E+01   1.8653022E+01  
114  1   1.7525948E+01   1.7525948E+01  
114  2   1.7525948E+01   1.7525948E+01  
114  3   1.7525948E+01   1.7525948E+01  
114  4   1.7525948E+01   1.7525948E+01  
114  5   1.7525948E+01   1.7525948E+01  
114  6   1.7525948E+01   1.7525948E+01  
114  7   1.7525948E+01   1.7525948E+01  
114  8   1.7525948E+01   1.7525948E+01  
114  9   1.7525948E+01   1.7525948E+01  
114  10   1.7525948E+01   1.7525948E+01  
114  11   1.7525948E+01   1.7525948E+01  
114  12   1.7525948E+01   1.7525948E+01  
114  13   1.7525948E+01   1.7525948E+01  
114  14   1.7525948E+01   1.7525948E+01  
114  15   1.7525948E+01   1.7525948E+01  
114  16   1.7525948E+01   1.7525948E+01  
114  17   1.7525948E+01   1.7525948E+01  
114  18   1.7525948E+01   1.7525948E+01  
114  19   1.7525948E+01   1.7525948E+01  
114  20   1.7525948E+01   1.7525948E+01  
114  21   1.7525948E+01   1.7525948E+01  
114  22   1.7525948E+01   1.7525948E+01  
114  23   1.7525948E+01   1.7525948E+01  
114  24   1.7525948E+01   1.7525948E+01  
114  25   1.7525948E+01   1.7525948E+01  
114  26   1.7525948E+01   1.7525948E+01  
114  27   1.7525948E+01   1.7525948E+01  
114  28   1.7525948E+01   1.7525948E+01  
114  29   1.7525948E+01   1.7525948E+01  
114  30   1.7525948E+01   1.7525948E+01  
114  31   1.7525948E+01   1.7525948E+01  
114  32   1.7525948E+01   1.7525948E+01  
114  33   1.7525948E+01   1.7525948E+01  
114  34   1.7525948E+01   1.7525948E+01  
114  35   1.7525948E+01   1.7525948E+01  
114  36   1.7525948E+01   1.7525948E+01  
114  37   1.7525948E+01   1.7525948E+01  
114  38   1.7525948E+01   1.7525948E+01  
114  39   1.7525948E+01   1.7525948E+01  
114  40   1.7525948E+01   1.7525948E+01  
115  1   1.8157214E+01   1.8157214E+01  
115  2   1.8157214E+01   1.8157214E+01  
115  3   1.8157214E+01   1.8157214E+01  
115  4   1.8157214E+01   1.8157214E+01  
115  5   1.8157214E+01   1.8157214E+01  
115  6   1.8157214E+01   1.8157214E+01  
115  7   1.8157214E+01   1.8157214E+01  
115  8   1.8157214E+01   1.8157214E+01  
115  9   1.8157214E+01   1.8157214E+01  
115  10   1.8157214E+01   1.8157214E+01  
115  11   1.8157214E+01   1.8157214E+01  
115  12   1.8157214E+01   1.8157214E+01  
115  13   1.8157214E+01   1.8157214E+01  
115  14   1.8157214E+01   1.8157214E+01  
115  15   1.8157214E+01   1.8157214E+01  
115  16   1.8157214E+01   1.8157214E+01  
115  17   1.8157214E+01   1.8157214E+01  
115  18   1.8157214E+01   1.8157214E+01  
115  19   1.8157214E+01   1.8157214E+01  
115  20   1.8157214E+01   1.8157214E+01  
115  21   1.8157214E+01   1.8157214E+01  
115  22   1.8157214E+01   1.8157214E+01  
115  23   1.8157214E+01   1.8157214E+01  
115  24   1.8157214E+01   1.8157214E+01  
115  25   1.8157214E+01   1.8157214E+01  
115  26   1.8157214E+01   1.8157214E+01  
115  27   1.8157214E+01   1.8157214E+01  
115  28   1.8157214E+01   1.8157214E+01  
115  29   1.8157214E+01   1.8157214E+01  
115  30   1.8157214E+01   1.8157214E+01  
115  31   1.8157214E+01   1.8157214E+01  
115  32   1.8157214E+01   1.8157214E+01  
115  33   1.8157214E+01   1.8157214E+01  
115  34   1.8157214E+01   1.8157214E+01  
115  35   1.8157214E+01   1.8157214E+01  
115  36   1.8157214E+01   1.8157214E+01  
115  37   1.8157214E+01   1.8157214E+01  
115  38   1.8157214E+01   1.8157214E+01  
115  39   1.8157214E+01   1.8157214E+01  
115  40   1.8157214E+01   1.8157214E+01  
116  1   1.7765874E+01   1.7765874E+01  
116  2   1.7765874E+01   1.7765874E+01  
116  3   1.7765874E+01   1.7765874E+01  
116  4   1.7765874E+01   1.7765874E+01  
116  5   1.7765874E+01   1.7765874E+01  
116  6   1.7765874E+01   1.7765874E+01  
116  7   1.7765874E+01   1.7765874E+01  
116  8   1.7765874E+01   1.7765874E+01  
116  9   1.7765874E+01   1.7765874E+01  
116  10   1.7765874E+01   1.7765874E+01  
116  11   1.7765874E+01   1.7765874E+01  
116  12   1.7765874E+01   1.7765874E+01  
116  13   1.7765874E+01   1.7765874E+01  
116  14   1.7765874E+01   1.7765874E+01  
116  15   1.7765874E+01   1.7765874E+01  
116  16   1.7765874E+01   1.7765874E+01  
116  17   1.7765874E+01   1.7765874E+01  
116  18   1.7765874E+01   1.7765874E+01  
116  19   1.7765874E+01   1.7765874E+01  
116  20   1.7765874E+01   1.7765874E+01  
116  21   1.7765874E+01   1.7765874E+01  
116  22   1.7765874E+01   1.7765874E+01  
116  23   1.7765874E+01   1.7765874E+01  
116  24   1.7765874E+01   1.7765874E+01  
116  25   1.7765874E+01   1.7765874E+01  
116  26   1.7765874E+01   1.7765874E+01  
116  27   1.7765874E+01   1.7765874E+01  
116  28   1.7765874E+01   1.7765874E+01  
116  29   1.7765874E+01   1.7765874E+01  
116  30   1.7765874E+01   1.7765874E+01  
116  31   1.7765874E+01   1.7765874E+01  
116  32   1.7765874E+01   1.7765874E+01  
116  33   1.7765874E+01   1.7765874E+01  
116  34   1.7765874E+01   1.7765874E+01  
116  35   1.7765874E+01   1.7765874E+01  
116  36   1.7765874E+01   1.7765874E+01  
116  37   1.7765874E+01   1.7765874E+01  
116  38   1.7765874E+01   1.7765874E+01  
116  39   1.7765874E+01   1.7765874E+01  
116  40   1.7765874E+01   1.7765874E+01  
117  1   1.6947394E+01   1.6947394E+01  
117  2   1.6947394E+01   1.6947394E+01  
117  3   1.6947394E+01   1.6947394E+01  
117  4   1.6947394E+01   1.6947394E+01  
117  5   1.6947394E+01   1.6947394E+01  
117  6   1.6947394E+01   1.6947394E+01  
117  7   1.6947394E+01   1.6947394E+01  
117  8   1.6947394E+01   1.6947394E+01  
117  9   1.6947394E+01   1.6947394E+01  
117  10   1.6947394E+01   1.6947394E+01  
117  11   1.6947394E+01   1.6947394E+01  
117  12   1.6947394E+01   1.6947394E+01  
117  13   1.6947394E+01   1.6947394E+01  
117  14   1.6947394E+01   1.6947394E+01  
117  15   1.6947394E+01   1.6947394E+01  
117  16   1.6947394E+01   1.6947394E+01  
117  17   1.6947394E+01   1.6947394E+01  
117  18   1.6947394E+01   1.6947394E+01  
117  19   1.6947394E+01   1.6947394E+01  
117  20   1.6947394E+01   1.6947394E+01  
117  21   1.6947394E+01   1.6947394E+01  
117  22   1.6947394E+01   1.6947394E+01  
117  23   1.6947394E+01   1.6947394E+01  
117  24   1.6947394E+01   1.6947394E+01  
117  25   1.6947394E+01   1.6947394E+01  
117  26   1.6947394E+01   1.6947394E+01  
117  27   1.6947394E+01   1.6947394E+01  
117  28   1.6947394E+01   1.6947394E+01  
117  29   1.6947394E+01   1.6947394E+01  
117  30   1.6947394E+01   1.6947394E+01  
117  31   1.6947394E+01   1.6947394E+01  
117  32   1.6947394E+01   1.6947394E+01  
117  33   1.6947394E+01   1.6947394E+01  
117  34   1.6947394E+01   1.6947394E+01  
117  35   1.6947394E+01   1.6947394E+01  
117  36   1.6947394E+01   1.6947394E+01  
117  37   1.6947394E+01   1.6947394E+01  
117  38   1.6947394E+01   1.6947394E+01  
117  39   1.6947394E+01   1.6947394E+01  
117  40   1.6947394E+01   1.6947394E+01  
118  1   1.6311264E+01   1.6311264E+01  
118  2   1.6311264E+01   1.6311264E+01  
118  3   1.6311264E+01   1.6311264E+01  
118  4   1.6311264E+01   1.6311264E+01  
118  5   1.6311264E+01   1.6311264E+01  
118  6   1.6311264E+01   1.6311264E+01  
118  7   1.6311264E+01   1.6311264E+01  
118  8   1.6311264E+01   1.6311264E+01  
118  9   1.6311264E+01   1.6311264E+01  
118  10   1.6311264E+01   1.6311264E+01  
118  11   1.6311264E+01   1.6311264E+01  
118  12   1.6311264E+01   1.6311264E+01  
118  13   1.6311264E+01   1.6311264E+01  
118  14   1.6311264E+01   1.6311264E+01  
118  15   1.6311264E+01   1.6311264E+01  
118  16   1.6311264E+01   1.6311264E+01  
118  17   1.6311264E+01   1.6311264E+01  
118  18   1.6311264E+01   1.6311264E+01  
118  19   1.6311264E+01   1.6311264E+01  
118  20   1.6311264E+01   1.6311264E+01  
118  21   1.6311264E+01   1.6311264E+01  
118  22   1.6311264E+01   1.6311264E+01  
118  23   1.6311264E+01   1.6311264E+01  
118  24   1.6311264E+01   1.6311264E+01  
118  25   1.6311264E+01   1.6311264E+01  
118  26   1.6311264E+01   1.6311264E+01  
118  27   1.6311264E+01   1.6311264E+01  
118  28   1.6311264E+01   1.6311264E+01  
118  29   1.6311264E+01   1.6311264E+01  
118  30   1.6311264E+01   1.6311264E+01  
118  31   1.6311264E+01   1.6311264E+01  
118  32   1.6311264E+01   1.6311264E+01  
118  33   1.6311264E+01   1.6311264E+01  
118  34   1.6311264E+01   1.6311264E+01  
118  35   1.6311264E+01   1.6311264E+01  
118  36   1.6311264E+01   1.6311264E+01  
118  37   1.6311264E+01   1.6311264E+01  
118  38   1.6311264E+01   1.6311264E+01  
118  39   1.6311264E+01   1.6311264E+01  
118  40   1.6311264E+01   1.6311264E+01  
119  1   1.7371103E+01   1.7371103E+01  
119  2   1.7371103E+01   1.7371103E+01  
119  3   1.7371103E+01   1.7371103E+01  
119  4   1.7371103E+01   1.7371103E+01  
